property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,latitude,longitude,distancia_al_centro,zona,zona_0,zona_1,zona_2
House,Private room,4,1.5,1,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",120,47.6114829298138,-122.309765134676,1.779066512078526,0,True,False,False
Apartment,Entire home/apt,2,1.0,0,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",Essentials}",150,47.6162195910492,-122.307324045851,2.1704598031602615,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75,47.6092707593482,-122.311125607835,1.613583174798749,0,True,False,False
House,Private room,2,1.0,1,{},90,47.6115508205467,-122.306816395876,1.9919304713839985,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",125,47.6121062746733,-122.304124896249,2.2034961013658005,0,True,False,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",90,47.6018718825536,-122.307128996733,1.938366330899289,0,True,False,False
Apartment,Entire home/apt,2,2.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",200,47.6136068902436,-122.312432482075,1.6925756435585084,0,True,False,False
House,Entire home/apt,4,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",200,47.6123795836554,-122.313742430891,1.5418011111217853,0,True,False,False
House,Entire home/apt,6,3.5,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",287,47.6070296242527,-122.3069495771,1.8933312965040123,0,True,False,False
Apartment,Entire home/apt,5,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",90,47.6144192325638,-122.306720667008,2.115697207471368,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",150,47.6086392547303,-122.306533424111,1.9413808012804148,0,True,False,False
House,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",Essentials}",119,47.6134013784559,-122.303455298658,2.297705887677858,0,True,False,False
House,Entire home/apt,5,2.5,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",150,47.6041843999341,-122.312639005622,1.480389758705375,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",170,47.6125012310596,-122.309655436661,1.8271867915463482,0,True,False,False
House,Entire home/apt,4,1.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",150,47.6027551533337,-122.311968852784,1.5614435007707912,0,True,False,False
House,Entire home/apt,5,3.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",279,47.5968010529175,-122.288461413504,3.443916113591279,0,True,False,False
Townhouse,Private room,2,1.0,1,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",55,47.5963179984322,-122.296646829063,2.8835501295444317,0,True,False,False
Apartment,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,Shampoo}",125,47.6072493197094,-122.294153190143,2.855633193571407,0,True,False,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",90,47.595154323573,-122.296666166339,2.933991874876724,0,True,False,False
House,Entire home/apt,6,2.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",199,47.6039313379626,-122.294516876565,2.8372269221742403,0,True,False,False
House,Private room,2,1.0,1,"{Internet,""Wireless Internet"",""Free Parking on Premises"",Heating}",65,47.6078110309495,-122.295767443045,2.7377233194924115,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{TV,""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",92,47.6023865562335,-122.295346970741,2.7959504289357473,0,True,False,False
House,Entire home/apt,7,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",257,47.5952616275732,-122.297212903857,2.8916633982092486,0,True,False,False
Loft,Entire home/apt,2,1.0,0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",79,47.6074483094172,-122.293815532424,2.881976169307499,0,True,False,False
House,Entire home/apt,6,1.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",200,47.5943110738552,-122.294408449425,3.127477735734521,0,True,False,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",80,47.5953712323749,-122.296729453916,2.919638070146052,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",85,47.6045974947202,-122.296724950714,2.6659041568043294,0,True,False,False
House,Private room,3,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",65,47.5925985167331,-122.295547060257,3.1373458956051956,0,True,False,False
House,Entire home/apt,4,1.0,2,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",105,47.5920664320568,-122.293565489234,3.296497544439244,0,True,False,False
House,Private room,2,2.0,1,"{TV,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",59,47.6038244852149,-122.293251091265,2.93308947432314,0,True,False,False
House,Private room,3,1.5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",59,47.5917264206199,-122.295985136226,3.156848903121419,0,True,False,False
House,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",56,47.5939415205989,-122.291087975092,3.3718460375192523,0,True,False,False
Apartment,Entire home/apt,2,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",85,47.6058290344489,-122.285210215654,3.525966897311208,0,True,False,False
House,Entire home/apt,8,2.5,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer}",135,47.595708503221,-122.29756855987,2.8466935370173267,0,True,False,False
House,Entire home/apt,6,2.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200,47.6063920316742,-122.290612384969,3.1195833475698462,0,True,False,False
House,Entire home/apt,8,2.5,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",163,47.5970880741458,-122.297394778924,2.7995026590641077,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",59,47.6029741912439,-122.293419546716,2.930560263464871,0,True,False,False
House,Entire home/apt,6,1.5,2,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",135,47.6056844154395,-122.295359817285,2.763157700399909,0,True,False,False
Townhouse,Private room,2,1.5,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",75,47.5946584721621,-122.295410712119,3.0428389330780243,0,True,False,False
Apartment,Private room,2,1.0,1,"{""Wireless Internet"",Kitchen}",109,47.6077821771476,-122.289284284846,3.224131765081389,0,True,False,False
House,Private room,2,2.0,1,"{TV,""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",55,47.6047536682695,-122.294382628412,2.8406201088360543,0,True,False,False
House,Entire home/apt,8,3.5,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",500,47.6068843297341,-122.287241885099,3.373784979928559,0,True,False,False
Townhouse,Private room,1,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",55,47.5925436766502,-122.293938243583,3.246720987496852,0,True,False,False
House,Entire home/apt,8,3.5,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Family/Kid Friendly"",Washer,Dryer}",400,47.6067368958071,-122.290087736017,3.1595129236938284,0,True,False,False
House,Entire home/apt,4,2.5,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",105,47.5922079479671,-122.295003170246,3.194174880260938,0,True,False,False
Apartment,Private room,2,1.0,1,"{""Wireless Internet"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",39,47.6016160679194,-122.29437983336,2.8817847996808417,0,True,False,False
Apartment,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",50,47.5978877383702,-122.296962755094,2.7991950738270965,0,True,False,False
House,Entire home/apt,4,1.0,2,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",129,47.5948101339734,-122.296164492614,2.984339735911348,0,True,False,False
House,Private room,1,2.0,1,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",44,47.6042964745213,-122.294358597964,2.845764790966405,0,True,False,False
House,Entire home/apt,12,3.5,5,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",350,47.6043792179208,-122.291115335635,3.0883937837672506,0,True,False,False
House,Entire home/apt,10,3.5,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",300,47.5969705889193,-122.296481749698,2.8682650861960663,0,True,False,False
House,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",53,47.5917683175793,-122.294321662879,3.2628004401820587,0,True,False,False
Townhouse,Private room,2,1.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",Heating,Washer,Dryer,""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",60,47.5939012305315,-122.296053534585,3.0360714202460306,0,True,False,False
House,Entire home/apt,10,3.5,3,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",285,47.5952233941893,-122.296636669584,2.932801006555189,0,True,False,False
Apartment,Entire home/apt,5,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",159,47.5977009355214,-122.291999550565,3.1600487605029706,0,True,False,False
House,Entire home/apt,5,1.0,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",225,47.6046967956223,-122.285489176065,3.5087705936049693,0,True,False,False
House,Entire home/apt,3,1.0,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",66,47.6021207160881,-122.290129570777,3.188365506996784,0,True,False,False
House,Entire home/apt,4,1.0,1,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",80,47.5949576810631,-122.295165478533,3.045760302736164,0,True,False,False
Apartment,Entire home/apt,3,1.0,1,"{Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",79,47.5917697699894,-122.292287808512,3.3967339516906896,0,True,False,False
House,Private room,2,2.0,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",120,47.5931964339109,-122.292492130707,3.310887208763733,0,True,False,False
